ACH-000894,2
ACH-000510,2
ACH-000314,7
ACH-000355,2
ACH-000506,2
ACH-000843,2
ACH-000390,4
ACH-000030,8
ACH-000886,3
ACH-000343,2
ACH-000525,2
ACH-000727,2
ACH-000530,2
ACH-000010,0
ACH-000695,2
ACH-000869,2
ACH-000826,2
ACH-000975,3
ACH-000662,2
ACH-000803,2
ACH-000033,2
ACH-000587,4
ACH-000951,2
ACH-000893,2
ACH-000454,5
ACH-000767,2
ACH-000639,2
ACH-000379,0
ACH-000431,2
ACH-000892,6
ACH-000627,2
ACH-000129,4
ACH-000705,2
ACH-000875,3
ACH-000712,2
ACH-000690,2
ACH-000912,2
ACH-000562,6
ACH-000559,2
ACH-000143,0
ACH-000800,2
ACH-000830,2
ACH-000729,0
ACH-000816,2
ACH-000891,0
ACH-000929,2
ACH-000747,2
ACH-000698,2
ACH-000945,2
ACH-000508,2
ACH-000035,5
ACH-000845,2
ACH-000392,0
ACH-000563,0
ACH-000585,2
ACH-000482,2
ACH-000900,2
ACH-000179,4
ACH-000416,2
ACH-000638,2
ACH-000015,0
ACH-000840,2
ACH-000257,2
ACH-000012,5
ACH-000890,2
ACH-000327,2
ACH-000150,8
ACH-000670,0
ACH-000665,2
ACH-000703,2
ACH-000298,2
ACH-001075,4
ACH-000718,2
ACH-000841,3
ACH-000787,3
ACH-000066,0
ACH-000921,2
ACH-000594,2
ACH-000290,2
ACH-000382,2
ACH-000868,2
ACH-000523,0
ACH-000378,2
ACH-000837,3
ACH-000586,2
ACH-000358,2
ACH-000980,8
ACH-000844,2
ACH-000297,2
ACH-000925,8
ACH-000521,2
ACH-000590,2
ACH-000447,2
ACH-000774,2
ACH-000669,2
ACH-000866,8
ACH-000780,2
ACH-000901,2
ACH-000399,2
ACH-000924,2
ACH-000442,8
ACH-000610,2
ACH-000309,6
ACH-000733,2
ACH-000870,2
ACH-000666,2
ACH-000264,8
ACH-000790,2
ACH-000282,0
ACH-000628,3
ACH-000451,2
ACH-000292,2
ACH-000867,3
ACH-000062,4
ACH-000871,2
ACH-000121,8
ACH-000781,2
ACH-000888,2
ACH-000791,2
ACH-000109,4
ACH-000789,2
ACH-000186,2
ACH-000785,2
ACH-000737,2
ACH-000395,2
ACH-000659,2
ACH-000743,2
ACH-000860,2
ACH-000434,2
ACH-000161,4
ACH-000021,0
ACH-000775,2
ACH-000414,2
ACH-000766,2
ACH-000394,2
ACH-000675,2
ACH-000744,2
ACH-000514,2
ACH-000578,2
ACH-000916,2
ACH-000603,2
ACH-000904,1
ACH-000261,0
ACH-001239,1
ACH-001563,1
ACH-000899,1
ACH-001328,6
ACH-001645,2
ACH-001568,1
ACH-001521,1
ACH-000765,7
ACH-001524,1
ACH-001566,1
ACH-000915,1
ACH-001550,1
ACH-000750,1
ACH-001523,5
ACH-001522,4
ACH-000450,7
ACH-000827,1
ACH-000650,1
ACH-000572,1
ACH-000881,1
ACH-000987,1
ACH-000968,1
ACH-000810,1
ACH-001552,1
ACH-000801,1
ACH-000580,7
ACH-000614,7
ACH-000579,7
ACH-000931,7
ACH-000788,1
ACH-000404,1
ACH-000425,1
ACH-000730,1
ACH-000304,1
ACH-000477,1
ACH-000322,5
ACH-000219,7
ACH-000661,1
ACH-000582,1
ACH-000812,1
ACH-000882,1
ACH-000814,1
ACH-000441,7
ACH-000465,2
ACH-000274,8
ACH-000615,1
ACH-000884,1
ACH-000550,1
ACH-000805,1
ACH-000401,1
ACH-000423,5
ACH-000822,1
ACH-000458,5
ACH-000632,1
ACH-000348,7
ACH-001190,7
ACH-000644,1
ACH-000014,4
ACH-000799,1
ACH-000640,7
