ACH-000871,0
ACH-000121,2
ACH-000781,2
ACH-000888,0
ACH-000791,2
ACH-000109,2
ACH-000789,2
ACH-000186,2
ACH-000785,2
ACH-000737,2
ACH-000395,2
ACH-000659,2
ACH-000743,2
ACH-000860,0
ACH-000434,2
ACH-000161,2
ACH-000021,2
ACH-000775,2
ACH-000414,2
ACH-000766,2
ACH-000394,2
ACH-000675,2
ACH-000744,2
ACH-000514,2
ACH-000578,2
ACH-000916,0
ACH-000603,2
ACH-000904,2
ACH-000261,2
ACH-001239,2
ACH-001563,2
ACH-000899,2
ACH-001328,2
ACH-001645,2
ACH-001568,2
ACH-001521,2
ACH-000765,2
ACH-001524,2
ACH-001566,2
ACH-000915,0
ACH-001550,3
ACH-000750,2
ACH-001523,2
ACH-001522,2
ACH-000450,2
ACH-000827,2
ACH-000650,2
ACH-000572,2
ACH-000881,2
ACH-000987,4
ACH-000968,0
ACH-000810,2
ACH-001552,0
ACH-000801,2
ACH-000580,2
ACH-000614,2
ACH-000579,2
ACH-000931,2
ACH-000788,2
ACH-000404,2
ACH-000425,2
ACH-000730,2
ACH-000304,2
ACH-000477,2
ACH-000322,2
ACH-000219,2
ACH-000661,2
ACH-000582,2
ACH-000812,2
ACH-000882,0
ACH-000814,2
ACH-000441,2
ACH-000465,2
ACH-000274,2
ACH-000615,2
ACH-000884,0
ACH-000550,2
ACH-000805,2
ACH-000401,2
ACH-000423,2
ACH-000822,2
ACH-000458,2
ACH-000632,2
ACH-000348,2
ACH-001190,2
ACH-000644,2
ACH-000014,2
ACH-000799,2
ACH-000640,2
